Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
259,medianEntropy > 2.68,0.4986,0.8404825737265416,1.0,1.0,1.0
260,meanEntropy > 2.69,0.253,0.9112149532710281,1.0,1.0,1.0
261,medianEntropy > 2.69,0.2573,0.9020715630885122,1.0,1.0,1.0
263,meanEntropy > 2.69,0.2459,0.8982035928143712,1.0,1.0,1.0
264,medianEntropy > 2.68,0.4977,0.8164794007490637,1.0,1.0,1.0
265,medianEntropy > 2.68,0.4992,0.8176139912554653,1.0,1.0,1.0
266,meanEntropy <= 2.68,0.5004,0.6419019316493314,-1.0,-1.0,-1.0
267,meanEntropy > 2.68,0.4975,0.8202247191011236,1.0,1.0,1.0
268,medianEntropy > 2.69,0.2524,0.9146919431279621,1.0,1.0,1.0
269,meanEntropy > 2.68,0.5034,0.8361408882082695,1.0,1.0,-1.0
270,medianEntropy <= 2.65,0.2583,0.8178025034770514,-1.0,-1.0,-1.0
271,medianEntropy > 2.69,0.2541,0.8868552412645591,1.0,1.0,1.0
273,meanEntropy > 2.68,0.5018,0.8202995008319468,1.0,1.0,1.0
274,meanEntropy <= 2.68,0.5066,0.6354816354816355,-1.0,-1.0,1.0
275,medianEntropy > 2.68,0.4967,0.8126561199000832,1.0,1.0,1.0
276,medianEntropy > 2.69,0.2436,0.906187624750499,1.0,1.0,1.0
277,medianEntropy <= 2.65,0.2482,0.8262411347517731,-1.0,-1.0,-1.0
278,medianEntropy <= 2.65,0.2571,0.8270676691729323,-1.0,-1.0,-1.0
279,medianEntropy <= 2.65,0.2521,0.8248792270531401,-1.0,-1.0,-1.0
280,meanEntropy <= 2.68,0.5,0.6250999200639489,-1.0,-1.0,-1.0
281,meanEntropy > 2.68,0.5041,0.833095577746077,1.0,1.0,1.0
282,medianEntropy <= 2.68,0.5052,0.6343589743589744,-1.0,-1.0,-1.0
283,medianEntropy > 2.68,0.4954,0.7990012484394506,1.0,1.0,-1.0
284,meanEntropy > 2.68,0.5009,0.8192771084337349,1.0,1.0,-1.0
285,meanEntropy > 2.68,0.5123,0.8235294117647058,1.0,1.0,1.0
286,medianEntropy > 2.65,0.7631,0.6032306915699142,1.0,1.0,-1.0
287,meanEntropy > 2.68,0.503,0.7991120976692564,1.0,1.0,1.0
288,meanEntropy <= 2.66,0.2562,0.8201997780244173,-1.0,-1.0,-1.0
289,medianEntropy <= 2.65,0.2519,0.8306010928961749,-1.0,-1.0,-1.0
290,medianEntropy > 2.68,0.4968,0.8179800221975583,1.0,1.0,1.0
292,medianEntropy > 2.68,0.502,0.806566738044254,1.0,1.0,-1.0
293,medianEntropy > 2.69,0.2519,0.8951747088186356,1.0,1.0,1.0
294,meanEntropy <= 2.66,0.2457,0.8168193172356369,-1.0,-1.0,-1.0
295,medianEntropy > 2.69,0.2489,0.912718204488778,1.0,1.0,1.0
296,medianEntropy <= 2.65,0.2516,0.8181818181818182,-1.0,-1.0,-1.0
297,meanEntropy > 2.69,0.2521,0.912718204488778,1.0,1.0,1.0
298,medianEntropy > 2.69,0.2486,0.9102244389027432,1.0,1.0,1.0
299,medianEntropy > 2.68,0.5032,0.8409785932721713,1.0,1.0,1.0
300,medianEntropy <= 2.65,0.2571,0.8208232445520581,-1.0,-1.0,-1.0
301,medianEntropy > 2.68,0.5017,0.8256772673733804,1.0,1.0,1.0
302,medianEntropy <= 2.68,0.5058,0.6196557468073293,-1.0,-1.0,-1.0
303,meanEntropy > 2.69,0.244,0.9001996007984032,1.0,1.0,1.0
304,medianEntropy <= 2.68,0.5035,0.6664012738853503,-1.0,-1.0,-1.0
305,meanEntropy > 2.69,0.2495,0.9044222539229672,1.0,1.0,1.0
306,medianEntropy > 2.68,0.5064,0.8379052369077307,1.0,1.0,1.0
307,medianEntropy <= 2.68,0.4987,0.6157690172126596,-1.0,-1.0,1.0
308,medianEntropy > 2.69,0.2497,0.9335548172757475,1.0,1.0,1.0
309,medianEntropy <= 2.65,0.2475,0.8069039913700108,-1.0,-1.0,-1.0
311,medianEntropy > 2.69,0.2472,0.9052369077306733,1.0,1.0,1.0
312,medianEntropy <= 2.68,0.5083,0.6369668246445498,-1.0,-1.0,-1.0
313,meanEntropy <= 2.66,0.2501,0.8507462686567164,-1.0,-1.0,-1.0
314,medianEntropy <= 2.68,0.4997,0.634647418101055,-1.0,-1.0,-1.0
315,medianEntropy <= 2.68,0.4914,0.6203164029975021,-1.0,-1.0,-1.0
